"ts_code","symbol","name","area","industry","market","list_date"
"000971.SZ","000971","ST高升","湖北","互联网","主板","20000427"
"000972.SZ","000972","中基健康","新疆","食品","主板","20000926"
"000973.SZ","000973","佛塑科技","广东","塑料","主板","20000525"
"000975.SZ","000975","银泰黄金","内蒙","黄金","主板","20000608"
"000976.SZ","000976","华铁股份","广东","运输设备","主板","20000601"
"000977.SZ","000977","浪潮信息","山东","IT设备","主板","20000608"
"000978.SZ","000978","桂林旅游","广西","旅游景点","主板","20000518"
"000980.SZ","000980","众泰汽车","浙江","汽车配件","主板","20000616"
"000981.SZ","000981","山子股份","甘肃","汽车配件","主板","20000622"
"000982.SZ","000982","中银绒业","宁夏","纺织","主板","20000706"
"000983.SZ","000983","山西焦煤","山西","煤炭开采","主板","20000726"
"000985.SZ","000985","大庆华科","黑龙江","化工原料","主板","20000726"
"000987.SZ","000987","越秀资本","广东","多元金融","主板","20000718"
"000988.SZ","000988","华工科技","湖北","专用机械","主板","20000608"
"000989.SZ","000989","九芝堂","湖南","中成药","主板","20000628"
"000990.SZ","000990","诚志股份","江西","化工原料","主板","20000706"
"000993.SZ","000993","闽东电力","福建","水力发电","主板","20000731"
"000995.SZ","000995","*ST皇台","甘肃","白酒","主板","20000807"
"000996.SZ","000996","中国中期","北京","汽车服务","主板","20000718"
"000997.SZ","000997","新大陆","福建","软件服务","主板","20000807"
"000998.SZ","000998","隆平高科","湖南","种植业","主板","20001211"
"000999.SZ","000999","华润三九","深圳","中成药","主板","20000309"
"001201.SZ","001201","东瑞股份","广东","农业综合","主板","20210428"
"001202.SZ","001202","炬申股份","广东","仓储物流","主板","20210429"
"001203.SZ","001203","大中矿业","内蒙","普钢","主板","20210510"
"001205.SZ","001205","盛航股份","江苏","水运","主板","20210513"
"001206.SZ","001206","依依股份","天津","造纸","主板","20210518"
"001207.SZ","001207","联科科技","山东","化工原料","主板","20210623"
"001208.SZ","001208","华菱线缆","湖南","电气设备","主板","20210624"
"001209.SZ","001209","洪兴股份","广东","服饰","主板","20210723"
"001210.SZ","001210","金房节能","北京","供气供热","主板","20210729"
"001211.SZ","001211","双枪科技","浙江","家居用品","主板","20210805"
"001212.SZ","001212","中旗新材","广东","其他建材","主板","20210823"
"001213.SZ","001213","中铁特货","北京","仓储物流","主板","20210908"
"001215.SZ","001215","千味央厨","河南","食品","主板","20210906"
"001216.SZ","001216","华瓷股份","湖南","家居用品","主板","20211019"
"001217.SZ","001217","华尔泰","安徽","化工原料","主板","20210929"
"001218.SZ","001218","丽臣实业","湖南","化工原料","主板","20211015"
"001219.SZ","001219","青岛食品","山东","食品","主板","20211021"
"001222.SZ","001222","源飞宠物","浙江","文教休闲","主板","20220818"
"001223.SZ","001223","欧克科技","江西","专用机械","主板","20221212"
"001225.SZ","001225","和泰机电","浙江","专用机械","主板","20230222"
"001226.SZ","001226","拓山重工","安徽","工程机械","主板","20220622"
"001227.SZ","001227","兰州银行","甘肃","银行","主板","20220117"
"001228.SZ","001228","永泰运","浙江","仓储物流","主板","20220429"
"001229.SZ","001229","魅视科技","广东","IT设备","主板","20220808"
"001230.SZ","001230","劲旅环境","安徽","环境保护","主板","20220715"
"001231.SZ","001231","农心科技","陕西","农药化肥","主板","20220819"
"001234.SZ","001234","泰慕士","江苏","服饰","主板","20220111"
"001236.SZ","001236","弘业期货","江苏","多元金融","主板","20220805"
"001238.SZ","001238","浙江正特","浙江","家居用品","主板","20220919"
"001255.SZ","001255","博菲电气","浙江","化工原料","主板","20220930"
"001256.SZ","001256","炜冈科技","浙江","轻工机械","主板","20221205"
"001258.SZ","001258","立新能源","新疆","新型电力","主板","20220727"
"001259.SZ","001259","利仁科技","北京","家用电器","主板","20220831"
"001260.SZ","001260","坤泰股份","山东","汽车配件","主板","20230216"
"001266.SZ","001266","宏英智能","上海","电器仪表","主板","20220228"
"001267.SZ","001267","汇绿生态","湖北","建筑工程","主板","20211117"
"001268.SZ","001268","联合精密","广东","机械基件","主板","20220630"
"001269.SZ","001269","欧晶科技","内蒙","矿物制品","主板","20220930"
"001270.SZ","001270","铖昌科技","浙江","半导体","主板","20220606"
"001278.SZ","001278","一彬科技","浙江","汽车配件","主板","20230308"
"001283.SZ","001283","豪鹏科技","深圳","电气设备","主板","20220905"
"001286.SZ","001286","陕西能源","陕西","火力发电","主板","20230410"
"001287.SZ","001287","中电港","深圳","元器件","主板","20230410"
"001288.SZ","001288","运机集团","四川","专用机械","主板","20211101"
"001289.SZ","001289","龙源电力","北京","新型电力","主板","20220124"
"001296.SZ","001296","长江材料","重庆","其他建材","主板","20211224"
"001298.SZ","001298","好上好","深圳","批发业","主板","20221031"
"001299.SZ","001299","美能能源","陕西","供气供热","主板","20221031"
"001300.SZ","001300","三柏硕","山东","文教休闲","主板","20221019"
"001301.SZ","001301","尚太科技","河北","电气设备","主板","20221228"
"001308.SZ","001308","康冠科技","深圳","元器件","主板","20220318"
"001309.SZ","001309","德明利","深圳","半导体","主板","20220701"
"001311.SZ","001311","多利科技","安徽","汽车配件","主板","20230227"
"001313.SZ","001313","粤海饲料","广东","饲料","主板","20220216"
"001314.SZ","001314","亿道信息","深圳","元器件","主板","20230214"
"001316.SZ","001316","润贝航科","深圳","批发业","主板","20220624"
"001317.SZ","001317","三羊马","重庆","仓储物流","主板","20211130"
"001318.SZ","001318","阳光乳业","江西","乳制品","主板","20220520"
"001319.SZ","001319","铭科精技","广东","汽车配件","主板","20220512"
"001322.SZ","001322","箭牌家居","广东","家居用品","主板","20221026"
"001323.SZ","001323","慕思股份","广东","家居用品","主板","20220623"
"001328.SZ","001328","登康口腔","重庆","日用化工","主板","20230410"
"001330.SZ","001330","博纳影业","新疆","影视音像","主板","20220818"
"001331.SZ","001331","胜通能源","山东","仓储物流","主板","20220908"
"001332.SZ","001332","锡装股份","江苏","专用机械","主板","20220920"
"001333.SZ","001333","光华股份","浙江","化工原料","主板","20221208"
"001336.SZ","001336","楚环科技","浙江","专用机械","主板","20220725"
"001337.SZ","001337","四川黄金","四川","黄金","主板","20230303"
"001338.SZ","001338","永顺泰","广东","啤酒","主板","20221116"
"001339.SZ","001339","智微智能","深圳","IT设备","主板","20220815"
"001360.SZ","001360","南矿集团","江西","工程机械","主板","20230410"
"001366.SZ","001366","播恩集团","江西","饲料","主板","20230307"
"001367.SZ","001367","海森药业","浙江","化学制药","主板","20230410"
"001368.SZ","001368","通达创智","福建","文教休闲","主板","20230313"
"001696.SZ","001696","宗申动力","重庆","摩托车","主板","19970306"
"001872.SZ","001872","招商港口","深圳","港口","主板","19930505"
"001896.SZ","001896","豫能控股","河南","火力发电","主板","19980122"
"001914.SZ","001914","招商积余","深圳","房产服务","主板","19940928"
"001965.SZ","001965","招商公路","天津","路桥","主板","20171225"
"001979.SZ","001979","招商蛇口","深圳","全国地产","主板","20151230"
"002001.SZ","002001","新和成","浙江","化学制药","中小板","20040625"
"002002.SZ","002002","鸿达兴业","江苏","化工原料","中小板","20040625"
"002003.SZ","002003","伟星股份","浙江","服饰","中小板","20040625"
"002004.SZ","002004","华邦健康","重庆","农药化肥","中小板","20040625"
"002005.SZ","002005","ST德豪","安徽","家用电器","中小板","20040625"
"002006.SZ","002006","精工科技","浙江","专用机械","中小板","20040625"
"002007.SZ","002007","华兰生物","河南","生物制药","中小板","20040625"
"002008.SZ","002008","大族激光","深圳","电器仪表","中小板","20040625"
"002009.SZ","002009","天奇股份","江苏","工程机械","中小板","20040629"
"002010.SZ","002010","传化智联","浙江","仓储物流","中小板","20040629"
"002011.SZ","002011","盾安环境","浙江","家用电器","中小板","20040705"
"002012.SZ","002012","凯恩股份","浙江","造纸","中小板","20040705"
"002014.SZ","002014","永新股份","安徽","塑料","中小板","20040708"
"002015.SZ","002015","协鑫能科","江苏","新型电力","中小板","20040708"
"002016.SZ","002016","世荣兆业","广东","区域地产","中小板","20040708"
"002017.SZ","002017","东信和平","广东","通信设备","中小板","20040713"
"002019.SZ","002019","亿帆医药","浙江","化学制药","中小板","20040713"
"002020.SZ","002020","京新药业","浙江","化学制药","中小板","20040715"
"002021.SZ","002021","ST中捷","浙江","纺织机械","中小板","20040715"
"002022.SZ","002022","科华生物","上海","医疗保健","中小板","20040721"
"002023.SZ","002023","海特高新","四川","航空","中小板","20040721"
"002024.SZ","002024","ST易购","江苏","电器连锁","中小板","20040721"
"002025.SZ","002025","航天电器","贵州","元器件","中小板","20040726"
"002026.SZ","002026","山东威达","山东","机械基件","中小板","20040727"
"002027.SZ","002027","分众传媒","广东","广告包装","中小板","20040804"
"002028.SZ","002028","思源电气","上海","电气设备","中小板","20040805"
"002029.SZ","002029","七匹狼","福建","服饰","中小板","20040806"
"002030.SZ","002030","达安基因","广东","医疗保健","中小板","20040809"
"002031.SZ","002031","巨轮智能","广东","汽车配件","中小板","20040816"
"002032.SZ","002032","苏泊尔","浙江","家用电器","中小板","20040817"
"002033.SZ","002033","丽江股份","云南","旅游景点","中小板","20040825"
"002034.SZ","002034","旺能环境","浙江","环境保护","中小板","20040826"
"002035.SZ","002035","华帝股份","广东","家用电器","中小板","20040901"
"002036.SZ","002036","联创电子","江西","元器件","中小板","20040903"
"002037.SZ","002037","保利联合","贵州","化工原料","中小板","20040908"
"002038.SZ","002038","双鹭药业","北京","生物制药","中小板","20040909"
"002039.SZ","002039","黔源电力","贵州","水力发电","中小板","20050303"
"002040.SZ","002040","南京港","江苏","港口","中小板","20050325"
"002041.SZ","002041","登海种业","山东","种植业","中小板","20050418"
"002042.SZ","002042","华孚时尚","安徽","纺织","中小板","20050427"
"002043.SZ","002043","兔宝宝","浙江","其他建材","中小板","20050510"
"002044.SZ","002044","美年健康","江苏","医疗保健","中小板","20050518"
"002045.SZ","002045","国光电器","广东","元器件","中小板","20050523"
"002046.SZ","002046","国机精工","河南","机械基件","中小板","20050526"
"002047.SZ","002047","宝鹰股份","深圳","装修装饰","中小板","20050531"
"002048.SZ","002048","宁波华翔","浙江","汽车配件","中小板","20050603"
"002049.SZ","002049","紫光国微","河北","元器件","中小板","20050606"
"002050.SZ","002050","三花智控","浙江","家用电器","中小板","20050607"
"002051.SZ","002051","中工国际","北京","建筑工程","中小板","20060619"
"002052.SZ","002052","*ST同洲","深圳","家用电器","中小板","20060627"
"002053.SZ","002053","云南能投","云南","食品","中小板","20060627"
"002054.SZ","002054","德美化工","广东","染料涂料","中小板","20060725"
"002055.SZ","002055","得润电子","深圳","元器件","中小板","20060725"
"002056.SZ","002056","横店东磁","浙江","矿物制品","中小板","20060802"
